epoch,lr,train_loss,train_accuracy,validation_loss,validation_accuracy,best_validation_accuracy_so_far,official_test_accuracy,checkpoint,elapsed_s
489,8.209631931586509e-06,0.38001174795892506,86.70444444444445,0.4296533389091492,84.96,86.02,,,15.188894748687744
490,8.066471602728815e-06,0.3831354927910699,86.32222222222222,0.47454124616086485,83.94,86.02,,,15.123631000518799
491,7.92446090273471e-06,0.38390761335690815,86.58888888888889,0.46993315848112105,84.5,86.02,,,15.165135860443115
492,7.783603724899257e-06,0.38208626378907096,86.66666666666667,0.4345474284172058,84.96,86.02,,,16.285005569458008
493,7.643903930893154e-06,0.37480733733177185,86.92666666666666,0.43119826217889784,85.42,86.02,,,17.346959352493286
494,7.505365350656823e-06,0.3797277403937446,86.61555555555556,0.41708055555820467,85.08,86.02,,,16.865370273590088
495,7.367991782295402e-06,0.3767159182654487,86.94,0.44779287683963775,84.74,86.02,,,16.914944171905518
496,7.2317869919746815e-06,0.37657133589850533,86.7688888888889,0.5051534857749939,83.12,86.02,,,17.224003076553345
497,7.096754713817782e-06,0.37485106372303434,86.85777777777778,0.4502412190437317,85.0,86.02,,,16.275643825531006
498,6.962898649802834e-06,0.3777417040189107,86.72888888888889,0.45453241345882417,84.86,86.02,,,15.212271451950073
499,6.830222469661429e-06,0.37830326285892063,86.78222222222222,0.4558505096912384,84.14,86.02,,,15.728891134262085
500,6.698729810778087e-06,0.380065872891744,86.68222222222222,0.42963036837577817,84.62,86.02,83.98,epoch_500.pt,18.072636365890503
501,6.568424278090457e-06,0.378435491487715,86.75777777777778,0.43438424880504606,84.82,86.02,,,15.790064334869385
502,6.439309443990532e-06,0.37963581324683293,86.57333333333334,0.4207946907043457,85.14,86.02,,,15.274413824081421
503,6.311388848226751e-06,0.378098420185513,86.82666666666667,0.4188147339820862,85.82,86.02,,,15.295019149780273
504,6.1846659978068315e-06,0.3782931895097097,86.67111111111112,0.47434066487550736,83.76,86.02,,,15.39567232131958
505,6.059144366901747e-06,0.3770856034596761,86.75333333333333,0.44026447529792784,85.06,86.02,,,15.249435663223267
506,5.934827396750403e-06,0.3779166502157847,86.84222222222222,0.43082290778160093,84.54,86.02,,,15.205330610275269
507,5.811718495565337e-06,0.3816220783657498,86.64444444444445,0.4706801604270935,84.0,86.02,,,16.393046855926514
508,5.689821038439273e-06,0.37691882900661894,86.7088888888889,0.46237033314704895,84.18,86.02,,,16.831976413726807
509,5.569138367252573e-06,0.37648681347635055,86.82444444444444,0.46360830272436143,84.66,86.02,,,15.337549924850464
510,5.449673790581621e-06,0.3735132789876726,86.89555555555556,0.40727308712005617,85.8,86.02,,,15.297858238220215
511,5.3314305836081425e-06,0.3752107394748264,86.91333333333333,0.4191467638492584,85.64,86.02,,,15.385447978973389
512,5.214411988029376e-06,0.3748189576413896,86.82666666666667,0.40921970846652983,85.8,86.02,,,15.290165185928345
513,5.098621211969222e-06,0.37177640890015495,86.8488888888889,0.43424183756113055,84.78,86.02,,,15.208066463470459
514,4.984061429890334e-06,0.37431523622936674,86.81333333333333,0.4176074162006378,84.54,86.02,,,15.267603158950806
515,4.870735782506978e-06,0.3683398507648044,87.00666666666666,0.42859601148068904,85.1,86.02,,,17.341978073120117
516,4.7586473766990414e-06,0.36859770805041,87.13777777777777,0.43770446614027025,85.0,86.02,,,16.953686714172363
517,4.647799285426766e-06,0.37467889448271857,86.79555555555555,0.42646173527240755,85.84,86.02,,,16.56645703315735
518,4.5381945476465824e-06,0.3725962107817332,86.92888888888889,0.46246433703303336,84.02,86.02,,,16.76509141921997
519,4.4298361682277445e-06,0.3699046825355954,86.98,0.42232080245018006,85.48,86.02,,,17.229830026626587
520,4.322727117869971e-06,0.37017445134056937,87.00888888888889,0.4659546672821045,84.0,86.02,,,15.664709091186523
521,4.216870333021958e-06,0.36638671522140503,87.03333333333333,0.4419345924437046,84.98,86.02,,,15.194653511047363
522,4.1122687158009625e-06,0.3654286333560944,86.95777777777778,0.4585601183518767,84.12,86.02,,,16.16412901878357
523,4.008925133913124e-06,0.36890806437598334,87.04,0.38923289818763734,86.1,86.1,,best_validation.pt,16.898869514465332
524,3.906842420574977e-06,0.36953938127623664,87.04444444444445,0.44581588327884675,84.08,86.1,,,15.337018489837646
525,3.806023374435671e-06,0.36882722348107233,87.08888888888889,0.44100354013442994,85.14,86.1,,,15.30291199684143
526,3.706470759500271e-06,0.36293921105596755,87.22666666666667,0.44190544435977935,85.0,86.1,,,15.300328016281128
527,3.608187305054013e-06,0.36184333385361567,87.26666666666667,0.4380720278978348,85.18,86.1,,,15.29897427558899
528,3.5111757055874396e-06,0.3700772054937151,86.99555555555555,0.39635124247074127,85.98,86.1,,,15.12343454360962
529,3.4154386207225617e-06,0.36688119224972193,86.99111111111111,0.41528905992507936,84.96,86.1,,,15.14781641960144
530,3.3209786751399196e-06,0.3637216164986293,87.2088888888889,0.41717997274398805,85.58,86.1,,,16.511690855026245
531,3.2277984585066434e-06,0.3599422081152598,87.33777777777777,0.4120051895618439,85.28,86.1,,,16.227944374084473
532,3.135900525405434e-06,0.36836709003448487,86.96666666666667,0.439896399641037,84.74,86.1,,,15.198800563812256
533,3.0452873952645576e-06,0.3688939646244049,86.96222222222222,0.435952681183815,84.82,86.1,,,15.17136526107788
534,2.9559615522887337e-06,0.36879039634068805,87.08888888888889,0.4703165299654007,83.98,86.1,,,15.169336795806885
535,2.867925445391085e-06,0.3617584113703834,87.25555555555556,0.42576655778884887,84.84,86.1,,,15.283620834350586
536,2.7811814881259563e-06,0.3640637793911828,87.36666666666666,0.4023849246263504,85.78,86.1,,,15.189507722854614
537,2.695732058622741e-06,0.36711105504565766,87.10444444444444,0.42628434685468675,85.38,86.1,,,16.12123441696167
538,2.611579499520728e-06,0.36165394853485955,87.28444444444445,0.43779849896430967,84.92,86.1,,,17.65876293182373
539,2.528726117904817e-06,0.3628275186167823,87.20444444444445,0.4458381675720215,85.22,86.1,,,16.768315076828003
540,2.447174185242329e-06,0.36049343847698634,87.52666666666667,0.41355855431556704,85.88,86.1,,,16.449262619018555
541,2.3669259373206906e-06,0.35883661222722796,87.52222222222223,0.4406115612506866,84.96,86.1,,,17.039692878723145
542,2.2879835741861637e-06,0.35839005596902634,87.36888888888889,0.39952721691131593,86.58,86.58,,best_validation.pt,17.266676425933838
543,2.2103492600834986e-06,0.3594715926064385,87.2688888888889,0.4263292188882828,85.1,86.58,,,15.35530972480774
544,2.1340251233966422e-06,0.3602124469227261,87.30444444444444,0.4355117349147797,85.3,86.58,,,15.571083784103394
545,2.0590132565903514e-06,0.35746481009059483,87.46222222222222,0.42032574088573454,85.62,86.58,,,16.563284873962402
546,1.9853157161528506e-06,0.3555596321847704,87.57333333333334,0.42242577157020567,85.28,86.58,,,16.351306676864624
547,1.912934522539437e-06,0.3583177345275879,87.37333333333333,0.40731239981651307,85.86,86.58,,,15.400311946868896
548,1.8418716601170983e-06,0.3591933189286126,87.38444444444444,0.45329936697483064,85.14,86.58,,,15.339900255203247
549,1.772129077110105e-06,0.3587124263657464,87.52222222222223,0.42788654770851137,85.52,86.58,,,15.372816801071167
550,1.7037086855465878e-06,0.3558618448416392,87.4888888888889,0.45126227262020113,84.46,86.58,,,15.31164836883545
551,1.6366123612061665e-06,0.3559798202726576,87.37555555555555,0.42397343804836274,85.22,86.58,,,15.240050315856934
552,1.5708419435684494e-06,0.35763910295698376,87.21111111111111,0.4325552886486054,85.26,86.58,,,16.086618423461914
553,1.506399235762665e-06,0.35637277251349553,87.44222222222223,0.42305885915756225,85.76,86.58,,,16.611258029937744
554,1.4432860045182044e-06,0.3556571734905243,87.63777777777777,0.4127352677822113,85.26,86.58,,,15.62106704711914
555,1.3815039801161749e-06,0.3543283383634355,87.66222222222223,0.4228997067451477,85.36,86.58,,,15.254887104034424
556,1.3210548563419881e-06,0.3555797304524316,87.5,0.3965894913196564,86.5,86.58,,,15.280553340911865
557,1.2619402904389147e-06,0.3519471194797092,87.58,0.436488889503479,85.14,86.58,,,15.274951457977295
558,1.2041619030626364e-06,0.35501292436917625,87.59555555555555,0.41033808767497537,85.84,86.58,,,15.192286491394043
559,1.1477212782368208e-06,0.35519741037686664,87.48666666666666,0.4093328680932522,86.12,86.58,,,15.14450478553772
560,1.0926199633097233e-06,0.34934919102986656,87.68444444444444,0.42039374541640284,85.4,86.58,,,16.96985650062561
561,1.038859468911709e-06,0.3508365243487888,87.6,0.420024613827467,85.26,86.58,,,17.545316219329834
562,9.864412689139142e-07,0.3495276870727539,87.68888888888888,0.40382720957398416,85.98,86.58,,,16.866395235061646
563,9.353668003877453e-07,0.3517887910630968,87.76222222222222,0.42286695099174976,84.84,86.58,,,16.853132724761963
564,8.856374635655712e-07,0.3471609780576494,87.72222222222223,0.4428837034702301,84.72,86.58,,,16.836262226104736
565,8.372546218022764e-07,0.3513255704879761,87.64666666666666,0.4010680193424225,85.52,86.58,,,16.222350358963013
566,7.902196015379076e-07,0.35217438306808474,87.46222222222222,0.4231469679892063,85.72,86.58,,,15.365668058395386
567,7.445336922613081e-07,0.34324703465037876,88.00666666666666,0.4234019882798195,85.38,86.58,,,16.440680027008057
568,7.001981464747523e-07,0.34870623291863334,87.86888888888889,0.3990848582625389,86.12,86.58,,,16.588680744171143
569,6.572141796596389e-07,0.3512610175450643,87.54888888888888,0.4309285160779953,85.88,86.58,,,15.460151672363281
570,6.155829702431183e-07,0.34102047833336724,87.89777777777778,0.41004152122735976,85.72,86.58,,,15.311143398284912
571,5.753056595658235e-07,0.3432370645152198,87.96888888888888,0.4326845274448395,84.96,86.58,,,15.349455833435059
572,5.363833518505845e-07,0.3465975007428063,87.74888888888889,0.4176444324493408,85.32,86.58,,,15.427569389343262
573,4.988171141721242e-07,0.3397590634822846,88.13555555555556,0.41640542533397673,85.76,86.58,,,15.281962633132935
574,4.6260797642782115e-07,0.3372383468680912,88.29555555555555,0.42377436705827715,85.16,86.58,,,15.21876311302185
575,4.2775693130948186e-07,0.34121446737713285,88.06,0.4000266101837158,85.82,86.58,,,16.586397886276245
576,3.9426493427611267e-07,0.33898919729126825,88.16444444444444,0.4152738032102585,85.3,86.58,,,16.507244348526
577,3.6213290352772405e-07,0.33905306782192657,88.16666666666667,0.40629458703994753,86.1,86.58,,,15.242376327514648
578,3.313617199801785e-07,0.3384531596501668,87.97555555555556,0.4070054311752319,86.02,86.58,,,15.28743052482605
579,3.019522272410154e-07,0.3369287910196516,88.11777777777777,0.4112516802161932,86.18,86.58,,,15.305915117263794
580,2.7390523158633617e-07,0.3366947108851539,88.24666666666667,0.41016919056177137,86.18,86.58,,,15.281197309494019
581,2.472215019386887e-07,0.3342270660003026,88.32444444444444,0.4088963900089264,85.84,86.58,,,15.11505389213562
582,2.2190176984600074e-07,0.33106783101823595,88.43333333333334,0.4058690228223801,86.54,86.58,,,15.735034465789795
583,1.9794672946152384e-07,0.3348801482094659,88.15777777777778,0.4326072695046663,85.52,86.58,,,17.620821237564087
584,1.753570375247819e-07,0.3335547040038639,88.10888888888888,0.40681726732850076,86.24,86.58,,,17.320324897766113
585,1.541333133436022e-07,0.3315732353846232,88.35777777777778,0.3946571408957243,86.52,86.58,,,16.90796399116516
586,1.3427613877709556e-07,0.3248155481338501,88.52666666666667,0.4009270122885704,86.28,86.58,,,17.231688261032104
587,1.1578605821973594e-07,0.31992204132080077,88.70222222222222,0.4056612687587738,86.02,86.58,,,16.85133385658264
588,9.86635785864223e-08,0.324189987733629,88.74,0.40216931569576264,85.94,86.58,,,15.378752708435059
589,8.290916929858415e-08,0.32636262781884934,88.48,0.40268377096652985,86.4,86.58,,,15.449700832366943
590,6.852326227130851e-08,0.32555986653433905,88.52,0.4146386027276516,85.56,86.58,,,16.765475749969482
591,5.5506251901504966e-08,0.31904149436420864,88.84222222222222,0.3925809093952179,86.02,86.58,,,16.18281364440918
592,4.385849505708095e-08,0.3221175576315986,88.76,0.40337933120727537,86.28,86.58,,,15.306395769119263
593,3.358031106718848e-08,0.32035447207556833,88.7311111111111,0.39131868698596955,86.68,86.68,,best_validation.pt,15.33795976638794
594,2.4671981713420062e-08,0.3199682255321079,88.84,0.3951942089557648,85.96,86.68,,,15.278782367706299
595,1.713375122213705e-08,0.31534354379971824,89.08666666666667,0.37901390883922575,86.8,86.8,,best_validation.pt,15.25826644897461
596,1.0965826257725048e-08,0.3141555048200819,88.94666666666667,0.3863847366333008,86.74,86.8,,,15.165205001831055
597,6.16837591697063e-09,0.31437867608335285,88.94444444444444,0.3915897494912148,86.56,86.8,,,15.687754154205322
598,2.74153172439285e-09,0.3096464416768816,89.03333333333333,0.37910590466260913,86.58,86.8,,,16.728755950927734
599,6.853876286627721e-10,0.30692855708864,89.33777777777777,0.38131945266127587,86.58,86.8,,,15.809732913970947
600,0.0,0.3005676500638326,89.52,0.37173936564922333,87.42,87.42,84.91,epoch_600.pt,16.686062812805176
